DATE,JULIAN,TREEID,CIRCUIT,BCON,BBRK,FBUD,FOPN,FPST,SEX,LENGTH,WIDTH,LFIN,L75,L95,TIP,COMMENTS,
5/19/16,140,ACSA-02,50,BB,100,ND,0,0,ND,10,12,43,0,0,0,,
5/19/16,140,FRAM-03,51,BB,100,ND,0,0,ND,11,7,10,0,0,0,,
5/19/16,140,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
5/19/16,140,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,ND,0,0,0,new tree fall 2007 (03 cut),
5/19/16,140,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/19/16,140,QURU-04,55,BB,100,BB,100,0,ND,-99,-99,13,0,0,0,,
5/19/16,140,ACRU-05,56,BB,100,BB,100,100,F,9,9,33,0,0,0,,
5/19/16,140,FRAM-08,57,BB,65,ND,0,0,ND,-99,-99,0,0,0,0,new tree 4-1-15 (04 dead),
5/19/16,140,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,fruit developing?,
5/25/16,146,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,FRAM-01,2,BB,100,ND,0,0,ND,-99,-99,10,0,0,0,tree unhealthy/dying?,
5/25/16,146,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,35,0,0,0,,
5/25/16,146,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),
5/25/16,146,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,ACSA-01,7,BB,100,ND,0,0,ND,14,15,75,75,15,0,,
5/25/16,146,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,
5/25/16,146,BEAL-01,9,BB,100,BB,100,100,M,12,8,60,30,0,S,,
5/25/16,146,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,
5/25/16,146,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,28,0,0,0,,
5/25/16,146,QUAL-05,12,BB,98,ND,0,0,ND,8,4,10,0,0,0,new tree 2005,
5/25/16,146,FAGR-01,13,BB,100,ND,0,0,ND,17,9,55,25,0,0,,
5/25/16,146,ACPE-01,14,BB,100,BB,100,50,M,18,15,60,25,0,S,poss some F flwrs?,
5/25/16,146,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,BEPA-01,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,45,10,0,0,,
5/25/16,146,ACPE-02,19,BB,100,BB,100,0,F,17,16,43,0,0,S,,
5/25/16,146,FAGR-05,20,BB,100,ND,0,0,ND,-99,-99,50,15,0,0,unhealthy-bbd&ice damage,
5/25/16,146,ACPE-03,21,BB,100,BB,100,0,M,16,16,45,0,0,F,,
5/25/16,146,HAVI-01,22,BB,100,ND,0,0,ND,13,9,60,30,5,0,,
5/25/16,146,BEAL-02,23,BB,100,ND,0,0,ND,8,5,58,25,0,F,,
5/25/16,146,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,70,50,0,0,new tree fall 2004,
5/25/16,146,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,BEAL-03,27,BB,100,BB,100,100,M,-99,-99,55,25,0,S,,
5/25/16,146,HAVI-02,28,BB,100,ND,0,0,ND,10,9,53,20,0,0,,
5/25/16,146,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,15,0,0,0,,
5/25/16,146,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,38,0,0,0,,
5/25/16,146,ACPE-04,31,BB,100,ND,0,0,ND,12,13,43,0,0,0,,
5/25/16,146,QUVE-02,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,tree unhealthy/dying?,
5/25/16,146,ACRU-04,33,BB,100,ND,0,0,ND,11,13,43,0,0,0,,
5/25/16,146,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,10,0,0,0,,
5/25/16,146,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,HAVI-03,37,BB,100,ND,0,0,ND,11,7,55,25,0,0,,
5/25/16,146,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,QUVE-04,39,BB,95,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,QURU-03,40,BB,100,BB,100,75,ND,-99,-99,45,0,0,0,,
5/25/16,146,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,BEPA-02,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
5/25/16,146,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
5/25/16,146,FRAM-07,47,BB,100,ND,0,0,ND,-99,-99,15,0,0,0,new tree 5-1-08 (02 dead),
5/25/16,146,FAGR-04,48,BB,100,BB,100,100,ND,16,8,65,30,0,S,,
5/25/16,146,QUAL-03,49,BB,95,ND,0,0,ND,-99,-99,13,0,0,0,,
5/25/16,146,ACSA-02,50,BB,100,ND,0,0,ND,14,14,85,80,75,0,,
5/25/16,146,FRAM-03,51,BB,100,ND,0,0,ND,30,15,38,0,0,0,,
5/25/16,146,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
5/25/16,146,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,85,80,75,0,new tree fall 2007 (03 cut),
5/25/16,146,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
5/25/16,146,QURU-04,55,BB,100,BB,100,50,ND,-99,-99,40,0,0,0,,
5/25/16,146,ACRU-05,56,BB,100,BB,100,100,F,12,11,55,30,0,F,,
5/25/16,146,FRAM-08,57,BB,100,ND,0,0,ND,-99,-99,20,0,0,0,new tree 4-1-15 (04 dead),
5/25/16,146,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,FRAM-01,2,BB,100,ND,0,0,ND,-99,-99,45,0,0,0,tree unhealthy/dying?,
6/1/16,153,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,78,80,20,M,,
6/1/16,153,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),
6/1/16,153,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,ACSA-01,7,BB,100,ND,0,0,ND,14,15,85,80,60,0,,
6/1/16,153,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,
6/1/16,153,BEAL-01,9,BB,100,BB,100,100,M,13,8,83,80,55,M,,
6/1/16,153,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,
6/1/16,153,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,75,75,15,0,,
6/1/16,153,QUAL-05,12,BB,100,ND,0,0,ND,18,11,53,0,0,0,new tree 2005,
6/1/16,153,FAGR-01,13,BB,100,ND,0,0,ND,18,9,83,80,65,F,,
6/1/16,153,ACPE-01,14,BB,100,BB,100,100,M,20,18,78,80,35,S,poss some F flwrs?,
6/1/16,153,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,BEPA-01,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,75,75,15,F,,
6/1/16,153,ACPE-02,19,BB,100,BB,100,100,F,20,20,65,45,10,M,lots of fruit dev,
6/1/16,153,FAGR-05,20,BB,100,ND,0,0,ND,-99,-99,78,80,50,F,unhealthy-bbd&ice damage,
6/1/16,153,ACPE-03,21,BB,100,BB,100,100,M,19,19,68,60,10,S,,
6/1/16,153,HAVI-01,22,BB,100,ND,0,0,ND,13,10,80,80,30,0,,
6/1/16,153,BEAL-02,23,BB,100,ND,0,0,ND,9,6,75,75,20,S,,
6/1/16,153,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,85,80,65,0,new tree fall 2004,
6/1/16,153,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,BEAL-03,27,BB,100,BB,100,100,M,-99,-99,78,80,35,M,,
6/1/16,153,HAVI-02,28,BB,100,ND,0,0,ND,11,9,80,80,35,F,,
6/1/16,153,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,65,30,0,0,,
6/1/16,153,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,73,70,10,F,,
6/1/16,153,ACPE-04,31,BB,100,ND,0,0,ND,15,17,70,70,10,0,,
6/1/16,153,QUVE-02,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,tree unhealthy/dying?,
6/1/16,153,ACRU-04,33,BB,100,ND,0,0,ND,13,14,70,70,15,S,,
6/1/16,153,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,58,25,0,0,,
6/1/16,153,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,HAVI-03,37,BB,100,ND,0,0,ND,12,8,80,80,40,0,,
6/1/16,153,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,78,80,20,0,,
6/1/16,153,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,BEPA-02,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
6/1/16,153,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
6/1/16,153,FRAM-07,47,BB,100,ND,0,0,ND,-99,-99,63,20,0,0,new tree 5-1-08 (02 dead),
6/1/16,153,FAGR-04,48,BB,100,BB,100,100,ND,17,8,85,80,75,F,,
6/1/16,153,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,58,25,0,0,,
6/1/16,153,ACSA-02,50,BB,100,ND,0,0,ND,16,17,95,80,95,F,,
6/1/16,153,FRAM-03,51,BB,100,ND,0,0,ND,36,21,80,80,25,0,,
6/1/16,153,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
6/1/16,153,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,90,80,85,0,new tree fall 2007 (03 cut),
6/1/16,153,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/1/16,153,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,88,80,20,0,,
6/1/16,153,ACRU-05,56,BB,100,BB,100,100,F,13,12,85,80,55,M,fruit aborted/frozen?,
6/1/16,153,FRAM-08,57,BB,100,ND,0,0,ND,-99,-99,70,65,0,0,new tree 4-1-15 (04 dead),
6/1/16,153,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,FRAM-01,2,BB,100,ND,0,0,ND,-99,-99,65,65,0,0,tree unhealthy/dying?,
6/8/16,160,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,90,80,85,M,,
6/8/16,160,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),
6/8/16,160,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,ACSA-01,7,BB,100,ND,0,0,ND,14,15,98,80,97,0,,
6/8/16,160,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,
6/8/16,160,BEAL-01,9,BB,100,BB,100,100,M,13,8,95,80,95,M,,
6/8/16,160,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,
6/8/16,160,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,85,80,65,0,,
6/8/16,160,QUAL-05,12,BB,100,ND,0,0,ND,19,13,83,80,15,0,new tree 2005,
6/8/16,160,FAGR-01,13,BB,100,ND,0,0,ND,18,9,95,80,90,F,,
6/8/16,160,ACPE-01,14,BB,100,BB,100,100,M,20,18,88,80,70,M,poss some F flwrs?,
6/8/16,160,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,BEPA-01,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,88,80,80,S,,
6/8/16,160,ACPE-02,19,BB,100,BB,100,100,F,21,20,80,80,50,S,lots of fruit dev,
6/8/16,160,FAGR-05,20,BB,100,ND,0,0,ND,-99,-99,90,80,85,F,unhealthy-bbd&ice damage,
6/8/16,160,ACPE-03,21,BB,100,BB,100,100,M,20,20,85,80,70,S,,
6/8/16,160,HAVI-01,22,BB,100,ND,0,0,ND,13,10,90,80,80,F,,
6/8/16,160,BEAL-02,23,BB,100,ND,0,0,ND,9,6,93,80,85,S,,
6/8/16,160,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,95,80,95,0,new tree fall 2004,
6/8/16,160,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,BEAL-03,27,BB,100,BB,100,100,M,-99,-99,90,80,80,M,,
6/8/16,160,HAVI-02,28,BB,100,ND,0,0,ND,11,9,93,80,90,F,,
6/8/16,160,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,80,80,50,0,,
6/8/16,160,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,85,80,70,F,,
6/8/16,160,ACPE-04,31,BB,100,ND,0,0,ND,16,17,83,80,60,0,,
6/8/16,160,QUVE-02,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,tree unhealthy/dying?,
6/8/16,160,ACRU-04,33,BB,100,ND,0,0,ND,13,15,83,80,60,M,,
6/8/16,160,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,78,80,30,0,,
6/8/16,160,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,HAVI-03,37,BB,100,ND,0,0,ND,12,8,90,80,80,F,,
6/8/16,160,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,85,80,70,0,,
6/8/16,160,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,BEPA-02,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
6/8/16,160,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
6/8/16,160,FRAM-07,47,BB,100,ND,0,0,ND,-99,-99,83,80,40,0,new tree 5-1-08 (02 dead),
6/8/16,160,FAGR-04,48,BB,100,BB,100,100,ND,17,8,95,80,95,F,,
6/8/16,160,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,80,80,35,0,,
6/8/16,160,ACSA-02,50,BB,100,ND,0,0,ND,16,17,98,80,97,0,,
6/8/16,160,FRAM-03,51,BB,100,ND,0,0,ND,36,22,88,80,60,0,,
6/8/16,160,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
6/8/16,160,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,98,80,95,0,new tree fall 2007 (03 cut),
6/8/16,160,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/16,160,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,88,80,75,0,,
6/8/16,160,ACRU-05,56,BB,100,BB,100,100,F,13,12,90,80,85,M,fruit aborted/frozen?,
6/8/16,160,FRAM-08,57,BB,100,ND,0,0,ND,-99,-99,85,80,60,0,new tree 4-1-15 (04 dead),
6/8/16,160,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,FRAM-01,2,BB,100,ND,0,0,ND,-99,-99,75,75,5,0,tree dying?/lvs small,
6/16/16,168,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,95,80,95,M,,
6/16/16,168,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),
6/16/16,168,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,ACSA-01,7,BB,100,ND,0,0,ND,14,15,98,80,97,0,,
6/16/16,168,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,
6/16/16,168,BEAL-01,9,BB,100,BB,100,100,M,13,8,96,80,97,M,,
6/16/16,168,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,
6/16/16,168,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,95,80,95,F,,
6/16/16,168,QUAL-05,12,BB,100,ND,0,0,ND,19,13,93,80,85,0,new tree 2005/lvs full size,
6/16/16,168,FAGR-01,13,BB,100,ND,0,0,ND,18,9,95,80,95,0,,
6/16/16,168,ACPE-01,14,BB,100,BB,100,100,M,20,18,90,80,85,S,poss some F flwrs?,
6/16/16,168,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,BEPA-01,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,95,80,95,S,,
6/16/16,168,ACPE-02,19,BB,100,BB,100,100,F,21,20,88,80,80,S,lots of fruit dev,
6/16/16,168,FAGR-05,20,BB,100,ND,0,0,ND,-99,-99,96,80,97,F,unhealthy-bbd&ice damage,
6/16/16,168,ACPE-03,21,BB,100,BB,100,100,M,20,20,93,80,85,M,,
6/16/16,168,HAVI-01,22,BB,100,ND,0,0,ND,13,10,95,80,95,0,,
6/16/16,168,BEAL-02,23,BB,100,ND,0,0,ND,9,6,95,80,95,F,,
6/16/16,168,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,98,80,97,0,new tree fall 2004,
6/16/16,168,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,BEAL-03,27,BB,100,BB,100,100,M,-99,99,93,80,90,M,,
6/16/16,168,HAVI-02,28,BB,100,ND,0,0,ND,11,9,98,80,97,F,,
6/16/16,168,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,85,80,80,0,,
6/16/16,168,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,90,80,90,F,,
6/16/16,168,ACPE-04,31,BB,100,ND,0,0,ND,16,17,90,80,80,0,,
6/16/16,168,QUVE-02,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,tree unhealthy/dying?,
6/16/16,168,ACRU-04,33,BB,100,ND,0,0,ND,13,15,93,80,90,F,,
6/16/16,168,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,93,80,85,0,,
6/16/16,168,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,HAVI-03,37,BB,100,ND,0,0,ND,12,8,98,80,97,F,,
6/16/16,168,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,95,80,95,F,,
6/16/16,168,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,BEPA-02,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),
6/16/16,168,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),
6/16/16,168,FRAM-07,47,BB,100,ND,0,0,ND,-99,-99,93,80,90,0,new tree 5-1-08 (02 dead),
6/16/16,168,FAGR-04,48,BB,100,BB,100,100,ND,17,8,98,80,97,F,,
6/16/16,168,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,93,80,85,0,,
6/16/16,168,ACSA-02,50,BB,100,ND,0,0,ND,16,17,100,80,97,0,,
6/16/16,168,FRAM-03,51,BB,100,ND,0,0,ND,36,22,95,80,95,0,,
6/16/16,168,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 5-19-11 (04 dead),
6/16/16,168,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,98,80,97,0,new tree fall 2007 (03 cut),
6/16/16,168,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/16/16,168,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,95,80,95,0,,
6/16/16,168,ACRU-05,56,BB,100,BB,100,100,F,13,12,96,80,97,M,fruit aborted/frozen?,
6/16/16,168,FRAM-08,57,BB,100,ND,0,0,ND,-99,-99,93,80,90,0,new tree 4-1-15 (04 dead),
6/16/16,168,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/24/16,176,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/24/16,176,FRAM-01,2,BB,100,ND,0,0,ND,-99,-99,90,80,85,0,tree dying?/lvs small,
6/24/16,176,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/24/16,176,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,98,80,97,M,,
6/24/16,176,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),
6/24/16,176,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/24/16,176,ACSA-01,7,BB,100,ND,0,0,ND,14,15,100,80,97,0,,
6/24/16,176,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,
6/24/16,176,BEAL-01,9,BB,100,BB,100,100,M,13,8,98,80,97,M,,
6/24/16,176,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,
6/24/16,176,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,96,80,97,F,,
6/24/16,176,QUAL-05,12,BB,100,ND,0,0,ND,19,13,99,80,97,0,new tree 2005/lvs full size,
6/24/16,176,FAGR-01,13,BB,100,ND,0,0,ND,18,9,98,80,97,F,,
6/24/16,176,ACPE-01,14,BB,100,BB,100,100,M&F,20,18,96,80,97,S,a few fruit dev,
6/24/16,176,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/24/16,176,BEPA-01,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/24/16,176,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/24/16,176,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,97,80,97,S,,
6/24/16,176,ACPE-02,19,BB,100,BB,100,100,F,21,20,95,80,95,S,lots of fruit dev,
6/24/16,176,FAGR-05,20,BB,100,ND,0,0,ND,-99,-99,98,80,97,F,unhealthy-bbd&ice damage,
6/24/16,176,ACPE-03,21,BB,100,BB,100,100,M,20,20,96,80,97,M,,
6/24/16,176,HAVI-01,22,BB,100,ND,0,0,ND,13,10,98,80,97,0,,
